,id,carat,cut,color,clarity,depth,table,price
564,564,1.04,3,3,6,59.7,59.0,5152
565,565,1.23,1,7,7,63.2,58.0,5083
566,566,0.4,3,2,4,62.6,56.0,1053
567,567,0.72,1,3,7,61.6,57.0,2074
568,568,0.4,1,2,3,61.7,56.0,1158
569,569,0.72,3,1,5,62.1,59.0,3016
570,570,0.43,2,4,5,62.9,59.0,1113
571,571,1.0,1,2,6,62.9,56.0,5935
572,572,1.51,2,5,7,62.8,60.0,8074
573,573,0.73,1,7,6,61.3,57.0,1956
574,574,0.7,3,2,5,58.8,56.0,2473
575,575,0.5,2,4,5,61.5,57.0,1415
576,576,0.65,3,1,3,59.9,58.0,3056
577,577,0.32,2,5,5,60.7,60.0,648
578,578,0.7,1,4,6,61.9,58.0,2567
579,579,0.32,1,4,1,61.6,55.0,918
580,580,1.6,1,5,4,61.4,57.0,12681
581,581,0.9,3,4,5,62.4,60.0,4182
582,582,0.79,1,4,6,62.3,57.0,2898
583,583,0.51,1,4,4,60.2,56.0,1852
584,584,0.54,1,6,1,62.5,55.0,1763
585,585,1.01,2,3,7,61.7,60.0,4616
586,586,0.55,3,2,5,61.6,60.0,1719
587,587,0.32,1,4,5,62.4,55.0,672
588,588,0.34,1,4,1,61.6,56.0,1084
589,589,1.01,4,5,6,60.1,61.0,5544
590,590,1.01,4,4,5,62.0,61.0,5497
591,591,0.9,1,4,7,61.5,57.0,4032
592,592,1.05,1,1,7,60.2,57.0,4932
593,593,1.24,1,3,2,61.2,55.0,15026
594,594,0.27,3,3,3,61.3,57.0,682
595,595,0.37,1,5,2,61.4,55.0,815
596,596,0.31,3,5,1,61.3,55.0,778
597,597,0.72,3,3,6,62.6,55.0,2440
598,598,1.7,1,5,5,62.2,57.0,13632
599,599,0.55,1,4,4,60.9,55.0,1881
600,600,1.15,1,5,6,61.6,55.0,7100
601,601,1.07,3,4,5,62.9,59.0,6525
602,602,0.42,3,1,2,61.4,55.0,1197
603,603,0.9,1,5,3,62.0,57.0,4924
604,604,1.74,2,6,4,62.5,57.0,13037
605,605,0.83,3,5,6,62.5,59.0,2800
606,606,1.01,3,3,3,62.5,63.0,7715
607,607,0.91,3,7,5,61.0,58.0,3258
608,608,0.33,1,5,3,61.9,57.0,854
609,609,0.52,3,4,6,62.8,61.0,1244
610,610,0.26,1,5,4,62.1,56.0,448
611,611,1.01,2,3,6,59.1,59.0,4989
612,612,0.3,1,5,6,62.9,53.0,407
613,613,0.9,1,5,5,61.9,55.0,4133
614,614,0.61,1,4,4,61.6,55.0,2166
615,615,0.4,1,1,6,61.3,56.0,726
616,616,0.57,1,6,5,61.9,57.0,1410
617,617,1.02,3,1,5,63.4,54.0,6909
618,618,0.41,3,4,4,61.6,59.0,908
619,619,1.23,1,5,7,62.4,57.0,6152
620,620,0.62,2,1,7,62.0,59.0,1777
621,621,0.33,3,4,3,60.0,63.0,752
622,622,1.55,3,6,4,59.0,58.0,10711
623,623,0.5,1,2,6,63.0,56.0,1317
624,624,1.03,5,7,7,64.6,62.0,3149
625,625,0.46,1,6,5,62.3,59.0,952
626,626,2.03,5,3,8,65.6,56.0,6753
627,627,0.3,1,2,5,61.6,56.0,658
628,628,0.36,1,2,5,62.6,56.0,1013
629,629,0.52,3,2,5,62.3,57.0,1689
630,630,0.57,4,2,2,59.1,65.0,2990
631,631,1.05,1,4,7,62.2,54.0,4667
632,632,1.51,4,4,8,64.0,59.0,3497
633,633,1.15,1,5,6,62.4,54.0,6106
634,634,0.3,4,7,4,63.3,60.0,394
635,635,1.16,1,1,7,62.1,54.0,5793
636,636,1.02,3,1,5,62.9,60.0,7257
637,637,0.4,4,2,6,63.2,58.0,687
638,638,0.38,4,6,6,63.7,57.0,659
639,639,0.8,1,1,5,61.0,57.0,4170
640,640,0.35,2,3,5,61.8,58.0,706
641,641,0.32,1,3,4,61.9,56.0,716
642,642,0.8,3,7,4,62.7,58.0,2487
643,643,0.91,2,4,7,61.3,60.0,3423
644,644,1.09,3,5,5,63.0,54.0,5551
645,645,0.51,2,4,7,62.5,56.0,1026
646,646,1.22,2,5,6,62.4,58.0,6153
647,647,0.42,1,5,5,62.5,57.0,773
648,648,1.56,2,4,4,60.9,58.0,14139
649,649,1.55,2,5,5,60.7,59.0,11738
650,650,1.19,2,4,4,61.2,55.0,7797
651,651,2.02,1,3,7,62.7,57.0,13453
652,652,0.43,4,2,6,63.4,57.0,739
653,653,0.49,1,5,6,59.9,56.0,1102
654,654,0.41,3,3,6,63.4,57.0,904
655,655,0.92,4,1,6,63.6,57.0,4086
656,656,0.53,1,3,3,62.0,57.0,2177
657,657,0.34,3,4,2,59.0,62.0,835
658,658,1.2,3,5,7,60.7,60.0,4831
659,659,0.54,3,7,6,61.3,55.0,1080
660,660,0.43,2,2,6,61.5,60.0,739
661,661,0.33,1,4,4,62.1,56.0,854
662,662,1.04,3,1,7,63.1,58.0,3780
663,663,1.03,1,5,7,61.1,57.0,4325
664,664,0.54,1,4,5,61.7,56.0,1605
665,665,1.32,1,6,5,61.7,59.0,7059
666,666,0.52,1,2,6,60.8,55.0,1737
667,667,0.42,2,1,7,60.0,61.0,898
668,668,0.31,1,2,1,60.7,56.0,1051
669,669,0.32,2,1,5,61.7,58.0,758
670,670,0.32,1,7,5,62.2,57.0,504
671,671,0.38,1,2,1,61.1,56.0,1433
672,672,1.17,1,4,4,61.8,57.0,8639
673,673,0.32,2,6,4,62.0,58.0,505
674,674,0.72,3,1,6,62.9,58.0,2285
675,675,1.51,1,4,7,60.8,57.0,8637
676,676,0.9,1,5,4,62.0,54.0,5013
677,677,0.71,2,4,5,63.0,54.0,2443
678,678,0.33,1,6,3,62.4,56.0,743
679,679,0.25,3,2,3,63.2,59.0,548
680,680,1.02,1,2,4,62.2,54.0,8011
681,681,1.01,3,5,4,63.5,56.0,4412
682,682,0.63,4,6,5,56.1,65.0,1440
683,683,0.76,2,2,6,60.4,58.0,2789
684,684,0.42,1,1,2,61.8,56.0,1621
685,685,1.57,1,5,7,60.7,57.0,9298
686,686,0.75,1,6,4,61.9,54.1,2564
687,687,0.9,3,5,4,63.0,62.0,4021
688,688,2.08,2,6,6,60.3,59.0,15065
689,689,1.03,2,4,6,58.2,59.0,4900
690,690,0.31,1,4,3,62.2,54.0,687
691,691,1.01,2,4,1,60.0,61.0,8120
692,692,1.16,1,1,5,62.1,57.0,8038
693,693,0.25,1,3,4,61.8,56.0,595
694,694,0.37,2,4,4,61.4,58.0,746
695,695,0.3,1,1,6,61.0,54.0,552
696,696,1.01,4,7,7,59.5,62.0,3756
697,697,0.34,2,3,5,61.2,59.0,686
698,698,1.01,3,4,4,63.1,59.0,5294
699,699,0.7,1,7,6,62.3,57.0,1974
700,700,1.5,2,3,4,59.6,60.0,15338
701,701,0.31,1,2,5,61.4,54.0,872
702,702,2.01,5,5,7,64.9,56.0,10184
703,703,0.65,3,6,3,61.3,59.3,1828
704,704,0.7,1,2,7,62.0,56.0,2061
705,705,0.41,1,4,5,62.2,57.0,827
706,706,0.32,4,3,5,63.4,57.0,645
707,707,0.52,3,2,5,62.5,58.0,1653
708,708,1.21,2,7,4,61.0,60.0,4675
709,709,1.01,3,6,6,64.4,54.0,4805
710,710,0.52,2,4,4,61.7,56.0,1815
711,711,0.9,4,2,6,63.9,55.0,4463
712,712,0.59,3,4,4,62.0,56.0,1878
713,713,0.51,2,4,4,62.5,58.0,1656
714,714,0.54,1,4,6,62.6,57.0,1389
715,715,0.54,1,3,5,62.2,57.0,1662
716,716,1.01,2,3,6,61.7,58.0,5202
717,717,0.54,1,4,3,61.7,57.0,1914
718,718,0.7,4,3,4,59.7,63.0,2819
719,719,0.63,1,1,5,61.1,55.0,2106
720,720,1.05,3,1,6,61.6,61.0,5255
721,721,0.55,1,5,2,61.7,55.0,1845
722,722,1.51,3,6,4,63.0,59.0,9343
723,723,0.51,1,4,3,61.2,56.0,2303
724,724,1.51,2,5,5,62.9,59.0,11268
725,725,1.42,1,3,2,60.8,56.0,18682
726,726,0.71,3,2,4,63.2,60.0,3006
727,727,0.4,1,4,6,60.2,56.0,900
728,728,0.26,2,2,4,60.1,60.0,580
729,729,0.41,2,3,7,60.8,58.0,830
730,730,1.17,3,5,7,63.1,58.0,4455
731,731,0.28,3,2,5,60.4,59.0,487
732,732,1.18,2,5,6,61.8,58.0,5696
733,733,0.5,1,4,2,62.2,56.0,2070
734,734,0.42,4,4,6,63.2,57.0,737
735,735,2.0,2,6,7,61.3,59.0,14208
736,736,0.9,4,5,6,64.2,59.0,3290
737,737,1.09,2,4,6,61.8,59.0,4322
738,738,0.72,1,1,5,62.7,56.0,3219
739,739,0.26,3,3,3,59.2,60.0,554
740,740,1.6,1,5,1,61.5,53.0,16300
741,741,1.6,1,4,6,62.1,56.0,11651
742,742,0.79,2,7,6,58.8,62.0,1924
743,743,1.01,4,4,4,63.8,56.0,6283
744,744,0.91,3,2,7,62.8,59.0,3876
745,745,0.7,2,2,5,60.2,60.0,2822
746,746,0.7,1,2,5,60.7,58.0,2762
747,747,0.51,1,2,5,62.9,57.0,1662
748,748,1.31,2,3,7,62.7,61.0,4743
749,749,0.52,1,4,3,62.3,55.0,2012
750,750,0.61,1,2,5,61.3,55.0,2373
751,751,0.55,2,2,7,59.7,58.0,1269
752,752,1.1,1,3,3,61.2,56.0,9343
753,753,0.52,3,3,6,62.6,58.0,1267
754,754,1.0,3,4,5,62.7,58.0,5544
755,755,0.26,2,2,4,61.9,58.0,580
756,756,1.51,2,7,5,62.8,59.0,7553
757,757,1.0,1,1,4,62.4,55.0,7966
758,758,0.54,1,1,5,61.1,57.0,1892
759,759,0.31,3,5,4,63.1,58.0,698
760,760,0.71,1,1,4,60.4,60.0,3576
761,761,0.54,1,4,4,62.2,56.0,1637
762,762,1.02,3,7,7,62.9,59.0,3755
763,763,0.54,1,4,3,60.6,56.0,2090
764,764,0.35,1,3,5,61.4,55.0,906
765,765,0.54,3,1,4,63.0,54.0,2016
766,766,1.0,3,3,5,62.9,59.0,5929
767,767,0.3,1,6,5,62.4,55.0,407
768,768,0.4,2,6,2,62.7,59.0,842
769,769,0.91,1,2,7,60.8,56.0,3898
770,770,0.5,1,4,2,62.2,55.0,1865
771,771,0.3,1,2,3,61.8,56.0,789
772,772,0.31,1,2,3,61.3,55.0,791
773,773,0.44,4,1,5,63.6,56.0,1009
774,774,1.2,3,3,3,61.4,60.0,10931
775,775,1.21,3,6,6,61.8,59.0,5672
776,776,0.32,1,6,5,62.5,55.0,576
777,777,0.31,2,2,4,61.9,56.0,816
778,778,1.61,3,2,7,60.4,58.0,10580
779,779,0.45,1,5,6,61.3,55.0,790
780,780,1.38,1,7,7,61.0,56.0,5765
781,781,1.16,2,4,6,63.0,58.0,5366
782,782,0.71,2,3,6,58.5,59.0,2345
783,783,0.9,1,4,7,61.2,57.0,3521
784,784,1.54,2,6,7,59.4,61.0,7727
785,785,2.0,2,6,4,61.1,58.0,17278
786,786,0.7,4,2,4,61.0,61.0,2952
787,787,0.53,1,1,5,61.8,57.0,1694
788,788,0.9,3,4,6,63.6,57.0,3718
789,789,0.42,3,1,6,62.8,58.0,810
790,790,1.5,3,6,4,60.4,59.0,9759
791,791,1.12,2,5,7,61.9,58.0,4704
792,792,1.11,3,2,7,61.7,63.0,4177
793,793,0.37,2,1,4,60.2,60.0,803
794,794,1.0,4,5,7,57.9,62.0,4592
795,795,1.09,2,1,7,61.9,61.0,3961
796,796,1.51,4,6,6,63.7,58.0,8313
797,797,0.4,1,6,3,62.0,56.0,1035
798,798,0.36,1,1,4,61.7,55.0,1064
799,799,2.19,1,6,7,62.5,56.0,15254
800,800,0.52,1,2,5,59.5,57.0,1815
801,801,0.32,3,3,5,62.8,57.0,645
802,802,0.38,2,7,6,61.3,59.0,513
803,803,0.25,3,3,3,59.0,58.0,575
804,804,0.91,1,2,7,62.2,57.0,3800
805,805,1.7,2,3,7,60.5,59.0,11228
806,806,0.36,1,1,4,61.7,55.0,1094
807,807,1.38,3,7,5,62.7,56.0,6494
808,808,1.21,4,5,4,59.5,65.0,6871
809,809,0.6,3,1,5,61.5,59.0,1984
810,810,0.55,1,5,3,61.7,57.0,1806
811,811,0.35,2,3,5,60.9,57.0,879
812,812,1.0,3,5,7,61.7,55.0,4316
813,813,0.9,5,1,7,64.7,54.0,3205
814,814,1.2,3,7,5,62.5,57.0,4590
815,815,0.73,3,3,7,58.0,61.0,2485
816,816,0.37,1,2,5,62.0,57.0,1041
817,817,0.29,1,2,3,62.0,55.0,669
818,818,0.45,3,4,3,61.4,61.0,1105
819,819,0.53,1,4,3,60.4,56.0,2051
820,820,0.34,2,4,3,61.4,59.0,995
821,821,1.02,3,1,6,62.8,56.0,6047
822,822,1.05,1,1,6,60.0,55.0,5104
823,823,2.31,2,7,2,62.1,58.0,16100
824,824,0.3,3,4,2,62.9,57.0,789
825,825,0.56,1,4,3,60.7,56.0,2167
826,826,0.34,1,6,4,62.0,56.0,555
827,827,2.03,3,2,7,63.1,56.0,14646
828,828,1.0,2,7,6,62.8,59.0,3780
829,829,0.31,1,5,4,62.0,53.0,562
830,830,0.32,3,5,4,60.5,59.0,561
831,831,0.9,1,5,5,59.9,57.0,4584
832,832,1.05,1,3,2,62.7,57.0,9784
833,833,0.87,1,4,5,61.4,55.0,4553
834,834,0.32,4,5,6,63.1,54.0,449
835,835,0.7,5,5,6,64.7,58.0,2051
836,836,1.0,2,4,6,62.5,59.0,4493
837,837,2.19,2,5,6,62.3,62.0,15801
838,838,0.5,1,5,1,61.1,58.0,1844
839,839,0.93,4,4,4,63.8,59.0,4425
840,840,0.33,3,2,6,60.3,60.0,579
841,841,0.48,3,1,3,59.5,57.0,2329
842,842,0.33,1,2,5,61.9,54.0,928
843,843,0.7,4,3,7,64.3,57.0,1851
844,844,0.41,3,2,3,63.8,58.0,1019
845,845,0.35,2,4,4,61.2,58.0,706
846,846,0.4,4,3,1,63.5,58.0,1404
847,847,2.01,5,3,6,58.6,95.0,13387
848,848,0.57,1,3,5,59.2,57.0,1637
849,849,1.01,1,4,4,59.1,55.0,7059
850,850,0.63,1,4,5,60.9,56.0,2357
851,851,0.9,1,5,6,61.1,58.0,3967
852,852,0.27,1,4,7,62.3,55.0,361
853,853,0.35,1,3,3,62.1,56.0,745
854,854,1.5,4,2,6,58.5,59.0,11554
855,855,0.44,1,4,6,61.1,56.0,813
856,856,0.3,1,6,1,62.5,56.0,615
857,857,0.35,1,2,1,61.4,56.0,1197
858,858,0.9,4,5,5,64.1,56.0,3902
859,859,0.42,2,1,6,61.9,59.0,810
860,860,0.39,3,2,3,62.2,55.0,962
861,861,0.52,3,5,5,61.4,55.0,1389
862,862,0.39,4,6,5,62.3,61.0,648
863,863,0.8,2,2,6,61.5,58.0,3297
864,864,1.04,2,3,3,62.5,58.0,8946
865,865,0.49,2,3,6,58.7,60.0,1179
866,866,1.05,2,5,7,63.0,59.0,4234
867,867,0.7,1,5,3,62.2,55.0,3235
868,868,1.55,1,7,5,61.7,55.0,8088
869,869,2.0,4,4,7,58.1,64.0,11041
870,870,0.42,4,4,3,57.7,59.8,1076
871,871,0.72,1,3,2,61.7,56.0,3795
872,872,1.5,4,6,6,64.0,60.0,8736
873,873,1.06,1,6,6,61.2,56.0,4630
874,874,0.58,1,1,7,61.2,57.0,1442
875,875,1.6,2,5,7,59.4,59.0,8184
876,876,0.43,1,2,5,61.9,56.0,1048
877,877,1.06,1,6,5,61.6,57.0,5748
878,878,1.71,3,1,7,63.5,56.0,11844
879,879,0.9,4,2,7,63.4,60.0,3401
880,880,0.34,1,4,5,62.0,55.0,596
881,881,0.9,2,2,4,59.4,59.0,5438
882,882,1.12,2,1,7,60.5,59.0,5233
883,883,0.5,1,1,6,60.9,57.0,1563
884,884,1.07,1,3,6,62.3,56.0,6200
885,885,0.24,3,1,3,59.5,62.0,521
886,886,0.6,2,3,7,59.5,61.0,1272
887,887,0.32,1,5,1,62.2,54.0,814
888,888,0.34,1,4,5,61.5,56.0,765
889,889,0.4,1,4,4,60.7,57.0,877
890,890,0.7,1,1,7,60.3,56.0,2401
891,891,0.33,2,4,5,60.0,58.0,743
892,892,0.71,1,5,1,61.2,56.0,4007
893,893,1.13,1,3,5,62.1,56.0,7504
894,894,1.11,3,5,5,62.4,58.0,5450
895,895,0.57,1,2,5,61.5,57.0,2491
896,896,0.32,1,4,6,61.3,56.0,477
897,897,0.51,3,1,3,63.1,58.0,2289
898,898,0.44,1,4,1,62.2,53.0,1348
899,899,1.0,2,3,5,60.6,59.0,5718
900,900,0.3,2,5,4,62.6,59.0,526
901,901,1.0,2,4,5,61.5,58.0,5967
902,902,1.5,3,4,5,61.2,61.0,12196
903,903,0.78,3,6,6,63.5,57.0,2348
904,904,0.7,1,3,2,61.0,57.0,3602
905,905,1.51,1,5,5,61.9,59.0,11696
906,906,1.42,1,5,7,62.2,56.0,7475
907,907,1.06,1,5,5,62.4,57.0,4416
908,908,0.23,3,2,2,62.2,57.0,583
909,909,0.62,1,6,6,61.9,54.0,1271
910,910,0.35,4,5,6,63.1,58.0,491
911,911,0.78,2,3,6,62.4,58.0,2777
912,912,1.51,2,7,3,62.6,59.0,8770
913,913,1.08,1,1,7,61.6,57.0,5352
914,914,0.31,2,5,4,62.9,58.0,698
915,915,0.76,2,4,7,62.6,55.0,1970
916,916,0.32,1,6,4,62.3,56.0,605
917,917,0.5,1,2,7,63.0,57.0,1181
918,918,0.96,3,4,6,63.2,57.0,4247
919,919,0.3,1,3,5,61.1,55.0,569
920,920,0.41,4,2,6,63.2,58.0,705
921,921,1.7,4,6,6,59.3,58.0,10796
922,922,2.04,2,4,7,61.8,56.0,16426
923,923,2.18,3,4,7,61.0,60.0,17475
924,924,0.37,2,2,6,59.9,59.0,833
925,925,0.81,2,3,6,61.6,58.0,3311
926,926,0.52,3,2,7,60.7,56.0,1112
927,927,0.38,3,4,4,63.5,59.0,840
928,928,1.0,4,7,6,58.7,62.0,3614
929,929,1.09,1,6,5,61.8,57.0,5904
930,930,1.0,5,3,7,59.3,66.0,3975
931,931,0.51,3,4,5,62.7,58.0,1438
932,932,0.97,4,3,7,59.1,62.0,4182
933,933,1.01,1,3,5,62.0,56.0,6533
934,934,0.71,1,2,5,60.1,59.0,3145
935,935,0.31,1,6,6,62.5,56.0,418
936,936,0.3,2,2,5,61.6,58.0,844
937,937,0.29,2,2,2,60.9,61.0,807
938,938,1.0,5,6,6,67.9,62.0,2856
939,939,0.9,4,3,7,63.1,57.0,3267
940,940,0.57,1,4,5,61.6,57.0,1608
941,941,1.08,5,2,7,64.9,60.0,3861
942,942,0.71,4,1,6,56.8,62.0,2450
943,943,1.32,2,3,7,60.6,60.0,6660
944,944,1.01,2,4,7,60.1,59.0,4269
945,945,0.3,1,3,6,60.6,57.0,609
946,946,0.31,1,4,3,62.7,57.0,707
947,947,0.7,1,6,5,62.0,54.1,2240
948,948,1.12,1,4,4,61.5,55.0,7970
949,949,1.52,2,6,5,62.6,59.0,9108
950,950,1.73,3,4,5,62.9,58.0,16807
951,951,0.82,1,1,6,61.6,57.0,4135
952,952,1.03,2,6,6,61.6,59.0,4362
953,953,1.75,2,6,4,60.6,60.0,12416
954,954,0.3,1,2,2,62.3,55.0,826
955,955,0.71,1,2,5,60.3,56.0,3217
956,956,0.52,2,3,5,60.7,59.0,1720
957,957,0.72,2,5,6,62.5,57.0,2398
958,958,0.84,3,5,6,61.2,57.0,2847
959,959,0.5,1,5,6,59.2,62.0,1160
960,960,0.52,3,3,5,61.9,59.0,1550
961,961,1.05,1,4,3,60.4,54.0,9000
962,962,0.37,1,4,6,61.9,55.0,586
963,963,0.5,4,1,5,63.3,54.0,1635
964,964,1.15,2,4,5,62.9,58.0,6955
965,965,0.4,1,5,3,61.1,55.0,868
966,966,0.37,4,6,5,64.0,56.0,595
967,967,0.41,1,4,5,62.7,56.0,1061
968,968,0.74,2,6,7,61.0,60.0,2051
969,969,0.3,2,6,2,61.2,60.0,709
970,970,0.73,1,1,4,60.9,55.0,3937
971,971,1.5,4,5,7,64.0,61.0,5208
972,972,0.71,3,3,6,61.1,58.0,2742
973,973,0.73,1,5,1,61.6,55.0,3378
974,974,0.23,3,2,4,60.7,59.0,402
975,975,1.5,3,1,7,58.7,57.0,9009
976,976,1.52,5,5,8,69.7,55.0,4648
977,977,0.71,1,3,5,62.3,57.0,2930
978,978,1.15,2,2,7,62.5,58.0,4328
979,979,1.3,2,4,2,60.5,60.0,11061
980,980,1.0,5,2,7,64.6,54.0,3763
981,981,0.41,3,7,4,61.3,59.0,647
982,982,0.71,3,1,3,61.0,56.0,4363
983,983,0.23,3,3,2,60.1,57.0,465
984,984,0.31,1,1,5,62.1,54.0,804
985,985,0.71,3,2,6,63.0,58.0,2531
986,986,1.51,3,7,3,60.6,58.0,8789
987,987,0.76,1,2,6,62.5,57.0,3033
988,988,1.13,2,6,5,60.2,61.0,4430
989,989,1.5,1,6,6,64.2,59.0,8736
990,990,0.7,1,1,5,62.8,57.0,2998
991,991,0.52,3,4,6,61.1,56.0,1311
992,992,0.54,1,1,5,61.2,56.0,1842
993,993,0.24,3,5,1,61.3,56.0,449
994,994,1.04,1,4,5,60.7,56.0,7415
995,995,0.5,3,3,6,63.2,58.0,1106
996,996,0.6,2,1,6,62.9,58.0,1799
997,997,2.01,3,5,6,61.5,60.0,17003
998,998,1.38,1,5,4,63.6,56.0,8037
999,999,0.57,2,4,5,62.6,55.0,1728
1000,1000,0.91,3,4,5,64.0,56.6,4105
1001,1001,0.4,1,7,5,62.3,55.0,598
1002,1002,1.03,3,1,7,63.3,58.0,4963
1003,1003,1.01,2,2,4,62.9,61.0,7964
1004,1004,0.41,3,4,5,60.9,61.0,827
1005,1005,0.37,1,6,1,61.4,55.0,754
1006,1006,1.11,1,4,7,61.7,57.0,5299
1007,1007,1.7,1,5,8,61.3,55.0,6397
1008,1008,0.32,1,1,6,61.5,56.0,715
1009,1009,0.91,3,4,6,62.8,58.0,4045
1010,1010,0.78,1,4,7,61.5,56.0,2706
1011,1011,0.28,1,3,3,61.8,56.0,642
1012,1012,0.32,1,3,2,61.5,56.0,947
1013,1013,1.15,3,5,6,60.9,57.0,5047
1014,1014,0.46,1,4,6,62.2,53.4,934
1015,1015,1.21,1,4,5,60.1,57.0,9873
1016,1016,2.04,3,7,5,59.9,59.0,12095
1017,1017,0.52,1,4,3,62.3,56.0,1906
1018,1018,0.29,3,1,6,59.8,55.0,737
1019,1019,0.31,3,4,5,59.0,60.0,544
1020,1020,1.01,2,1,6,62.8,58.0,4751
1021,1021,0.45,2,1,3,59.8,59.0,1548
1022,1022,0.31,1,5,1,60.8,57.0,977
1023,1023,1.25,2,6,5,62.2,57.0,5925
1024,1024,0.51,1,2,6,61.3,55.0,1438
1025,1025,0.7,5,4,4,65.8,61.0,2384
1026,1026,0.72,2,7,2,61.4,61.0,2203
1027,1027,0.25,3,1,5,61.1,60.0,399
1028,1028,0.31,1,4,1,61.2,56.0,891
1029,1029,0.34,1,4,5,62.0,54.0,596
1030,1030,0.32,1,4,7,62.2,53.0,450
1031,1031,0.4,2,3,6,61.2,58.0,945
1032,1032,0.44,2,3,3,61.6,58.0,1253
1033,1033,1.02,2,4,5,62.1,59.0,6169
1034,1034,0.32,1,5,5,61.3,55.0,648
1035,1035,1.0,2,1,6,62.2,58.0,5096
1036,1036,0.71,1,2,6,60.8,57.0,3360
1037,1037,1.08,1,4,1,61.3,57.0,8873
1038,1038,0.39,2,6,2,61.5,59.0,1053
1039,1039,0.58,3,1,3,60.0,55.0,2714
1040,1040,1.39,1,4,1,60.6,55.0,13061
1041,1041,1.59,2,7,5,62.6,59.0,7953
1042,1042,1.12,2,6,6,60.6,60.0,4390
1043,1043,0.23,3,1,3,61.4,58.0,530
1044,1044,0.41,1,2,5,62.0,56.0,935
1045,1045,2.0,1,7,5,62.3,55.0,13263
1046,1046,1.04,1,6,7,62.4,57.0,3953
1047,1047,0.65,1,5,4,61.8,55.0,2106
1048,1048,0.37,2,1,6,60.4,59.0,681
1049,1049,1.02,1,3,5,62.1,57.0,6412
1050,1050,1.04,1,5,6,61.3,55.0,3984
1051,1051,1.02,3,4,7,63.1,60.0,4370
1052,1052,0.3,2,2,5,62.0,59.0,658
1053,1053,1.03,1,4,2,61.7,56.0,7708
1054,1054,0.5,5,2,7,64.7,57.0,945
1055,1055,0.43,1,3,5,61.1,56.0,905
1056,1056,2.01,3,5,7,60.5,61.0,16140
1057,1057,0.42,2,3,5,61.7,59.0,945
1058,1058,0.31,1,3,2,61.0,56.0,840
1059,1059,0.52,2,4,7,58.8,62.0,1196
1060,1060,1.35,2,6,7,62.3,59.0,5919
1061,1061,0.71,2,3,6,62.3,60.0,2458
1062,1062,1.33,3,4,7,62.0,59.0,6603
1063,1063,1.22,1,6,4,61.9,55.7,6469
1064,1064,1.02,2,4,8,61.3,57.0,2387
1065,1065,0.51,1,4,4,62.0,56.0,1656
1066,1066,0.32,2,4,6,62.6,58.0,612
1067,1067,1.51,1,6,7,61.8,57.0,7577
1068,1068,0.3,4,2,6,63.2,56.0,526
1069,1069,0.32,3,5,6,61.8,56.0,482
1070,1070,0.42,2,2,5,61.0,60.0,958
1071,1071,0.91,3,3,6,62.3,58.0,4785
1072,1072,0.79,1,5,2,62.0,56.0,3675
1073,1073,2.5,5,5,7,64.9,58.0,13278
1074,1074,0.3,4,3,7,63.5,57.0,394
1075,1075,0.23,2,2,4,61.8,60.0,513
1076,1076,0.35,2,2,5,58.9,59.0,984
1077,1077,0.31,2,5,5,62.7,59.0,628
1078,1078,0.7,4,5,4,63.9,58.0,2367
1079,1079,0.62,2,4,4,59.8,58.0,1933
1080,1080,0.6,2,2,6,61.9,58.0,1738
1081,1081,0.79,3,1,7,59.7,58.0,2878
1082,1082,0.7,4,3,6,62.8,58.0,2470
1083,1083,1.5,4,5,7,58.4,62.0,7714
1084,1084,0.54,1,3,4,61.8,54.0,1724
1085,1085,1.06,3,4,5,60.1,58.0,6212
1086,1086,1.18,1,5,4,64.9,58.0,7216
1087,1087,0.3,3,4,5,60.6,61.0,526
1088,1088,1.31,2,4,5,60.3,59.0,8979
1089,1089,0.34,4,2,6,63.5,55.0,556
1090,1090,0.76,1,3,4,61.9,55.0,3820
1091,1091,0.36,1,2,5,62.1,55.0,1013
1092,1092,0.43,1,4,3,60.9,57.0,1129
1093,1093,0.38,3,1,6,62.2,53.8,831
1094,1094,1.2,2,5,5,60.6,58.0,6666
1095,1095,0.35,1,2,4,61.6,55.1,771
1096,1096,0.28,3,3,3,60.2,58.0,628
1097,1097,1.01,2,5,4,61.1,58.0,5416
1098,1098,1.14,3,7,4,61.5,59.0,4905
1099,1099,1.0,5,7,7,56.3,64.0,3199
1100,1100,0.7,1,5,1,61.3,59.0,3309
1101,1101,0.3,3,6,6,61.2,58.0,405
1102,1102,1.58,3,5,5,61.4,60.0,10608
1103,1103,1.09,2,4,5,59.9,56.0,5889
1104,1104,2.03,2,4,6,61.3,59.0,18423
1105,1105,1.2,2,6,7,61.5,58.0,4838
1106,1106,0.77,1,3,6,61.9,57.0,2642
1107,1107,1.04,2,3,6,62.8,57.0,5650
1108,1108,0.41,2,1,6,61.0,59.0,1015
1109,1109,2.01,2,4,6,60.3,59.0,18741
1110,1110,1.0,5,3,6,56.9,63.0,4688
1111,1111,0.52,2,1,6,62.0,60.0,1284
1112,1112,0.51,2,2,6,62.4,59.0,1381
1113,1113,1.01,3,6,6,62.0,58.0,3832
1114,1114,0.3,1,5,3,61.5,55.0,590
1115,1115,0.31,1,2,2,61.1,56.0,865
1116,1116,0.72,3,3,3,59.2,63.0,3952
1117,1117,0.31,1,4,5,62.2,56.0,544
1118,1118,0.32,1,5,1,61.1,56.0,814
